550, -378, -202
533, -338, -181
489, -290, -167
437, -206, -183
378, -146, -221
382, -129, -289
399, -128, -342
390, -135, -384
397, -178, -408
495, -268, -341
654, -322, -272
654, -322, -272
817, -289, -258
969, -240, -144
1161, -189, -6
1442, -211, 148
1680, -330, 172
1865, -518, 326
1858, -565, 572
1737, -447, 721
1620, -375, 690
1544, -417, 572
1459, -462, 456
1331, -461, 365
1222, -459, 257
1156, -444, 88
1156, -444, 88
1121, -398, -45
1080, -370, -100
1060, -351, -92
1054, -335, -49
1077, -298, 24
1102, -294, 112
1176, -360, 132
1248, -393, 84
1289, -383, 85
1300, -430, 163
1286, -484, 117
1286, -484, 117
1268, -508, 5
1283, -519, -111
1170, -482, 33
1020, -393, 132
815, -163, 216
624, 95, 232
544, 233, 79
544, 233, 79
502, 390, 57
471, 508, 248
493, 537, 306
582, 495, 299
582, 495, 299
695, 376, 181
801, 306, 55
859, 294, 66
914, 299, 38
914, 299, 38
944, 337, 11
964, 358, 33
1017, 343, -10
1081, 346, -57
1081, 346, -57
1104, 396, -56
1054, 396, 31
1026, 352, 28
1041, 284, -40
1040, 227, -99
1047, 156, -120
1017, 58, -121
1017, 58, -121
943, -21, -91
852, -97, -80
746, -172, -40
696, -326, -83
694, -534, -207
735, -691, -331
756, -786, -378
785, -970, -310
785, -970, -310
849, -1146, -320
898, -1224, -390
877, -1159, -459
786, -1000, -462
671, -842, -375
598, -716, -304
541, -583, -273
491, -477, -243
463, -406, -162
409, -356, -85
366, -286, -44
380, -283, -166
430, -308, -323
493, -337, -408
501, -314, -304
477, -211, -199
477, -211, -199
508, -122, -201
606, -176, -205
735, -269, -265
877, -271, -297
960, -176, -253
962, -117, -84
1010, -37, 121
1270, -278, 154
1558, -528, 287
1692, -651, 451
1742, -673, 490
1757, -666, 445
1741, -695, 441
1741, -695, 441
1668, -736, 393
1538, -727, 325
1431, -708, 257
1320, -640, 198
1215, -534, 125
1190, -491, 95
1240, -499, -23
1283, -496, -55
1308, -472, -70
1299, -418, -91
1244, -344, 23
1168, -282, 165
1168, -282, 165
1108, -274, 222
1063, -278, 156
1029, -278, 66
1003, -326, 25
1030, -354, -113
931, -292, -50
716, -64, 56
528, 226, 181
428, 226, 119
428, 456, 119
536, 558, 26
546, 546, 191
567, 530, 306
622, 499, 326
622, 499, 326
715, 434, 204
821, 368, 109
887, 304, 104
915, 288, 86
915, 288, 86
931, 273, 90
975, 240, 29
1024, 186, -28
1061, 131, -75
1056, 102, -134
1056, 102, -134
1044, 112, -157
1016, 117, -80
963, 146, -10
903, 133, 13
888, 29, -7
896, -92, -49
896, -92, -49
890, -239, -73
881, -359, -152
868, -480, -196
874, -583, -206
861, -632, -238
870, -698, -258
898, -817, -202
899, -873, -215
875, -827, -268
809, -732, -298
809, -732, -298
719, -632, -256
648, -548, -213
618, -486, -191
593, -443, -138
527, -403, -60
495, -391, -55
518, -363, -133
509, -312, -196
484, -276, -190
439, -291, -140
401, -309, -209
423, -261, -354
423, -261, -354
447, -189, -501
478, -142, -565
558, -169, -379
666, -123, -129
876, -73, 0
1207, -81, 104
1595, -237, 21
1870, -492, 266
1964, -619, 557
1892, -606, 904
1892, -606, 904
1751, -490, 1038
1671, -433, 909
1593, -466, 723
1479, -510, 535
1334, -514, 410
1241, -481, 269
1165, -450, 150
1145, -450, 70
1135, -480, 54
1151, -464, 73
1199, -453, 134
1253, -521, 82
1253, -521, 82
1301, -588, 14
1332, -586, -70
1292, -534, 18
1232, -452, 56
1150, -362, 58
1069, -352, 49
1032, -359, 114
899, -235, 148
899, -235, 148
704, 16, 230
452, 358, 362
347, 626, 516
406, 668, 498
592, 581, 347
592, 581, 347
714, 436, 296
709, 411, 299
659, 551, 229
573, 713, 116
579, 774, 38
579, 774, 38
658, 697, 7
750, 609, -5
820, 535, -37
820, 535, -37
866, 465, -49
879, 458, -71
867, 456, -56
915, 389, 0
915, 389, 0
1003, 277, 22
1052, 198, 35
1038, 144, 51
1015, 102, 46
1015, 102, 46
984, 38, 80
936, -98, 116
930, -292, 81
963, -520, -13
963, -520, -13
974, -688, -121
956, -777, -202
988, -945, -176
1006, -1075, -209
979, -1103, -280
936, -1041, -373
861, -923, -426
742, -764, -320
653, -629, -251
572, -489, -188
511, -372, -197
455, -274, -141
385, -200, -68
327, -141, -73
343, -180, -184
343, -180, -184
378, -196, -351
400, -177, -428
368, -176, -373
357, -202, -344
427, -242, -365
526, -295, -406
631, -287, -369
737, -206, -57
913, -220, 215
1174, -220, 455
1544, -399, 575
1776, -581, 601
1902, -670, 652
1902, -670, 652
1915, -689, 710
1829, -641, 700
1709, -608, 660
1579, -577, 617
1457, -566, 532
1369, -574, 440
1285, -566, 359
1209, -552, 263
1155, -524, 224
1142, -525, 174
1165, -551, 175
1192, -577, 142
1213, -585, 111
1189, -531, 140
1189, -531, 140
1145, -471, 193
1128, -436, 219
1111, -408, 70
1101, -378, -99
1060, -339, -9
954, -271, 66
866, -146, 63
772, -40, 67
772, -40, 67
692, 87, 73
577, 317, 85
483, 527, 195
483, 527, 195
400, 701, 381
429, 782, 389
591, 717, 306
758, 607, 282
810, 523, 357
810, 523, 357
872, 504, 348
917, 486, 305
958, 427, 227
970, 333, 176
986, 284, 108
986, 284, 108
980, 251, 65
959, 175, 2
964, 75, -59
964, 75, -59
985, 14, -149
930, 29, -119
810, 33, 62
749, -58, 165
749, -58, 165
784, -250, 157
895, -496, -33
951, -641, -183
945, -694, -227
939, -781, -198
945, -892, -226
955, -922, -325
908, -867, -359
843, -773, -342
773, -684, -263
773, -684, -263
716, -590, -211
652, -473, -216
615, -398, -270
597, -393, -301
593, -427, -260
574, -417, -158
528, -317, -100
477, -246, -109
472, -223, -127
495, -245, -109
521, -233, -128
523, -219, -179
536, -288, -265
567, -351, -410
567, -351, -410
623, -348, -512
626, -270, -332
666, -200, -80
808, -214, 108
1081, -321, 207
1367, -425, 315
1609, -429, 501
1720, -418, 717
1778, -388, 876
1819, -420, 939
1814, -468, 853
1726, -474, 683
1606, -492, 560
1606, -492, 560
1501, -519, 440
1393, -531, 290
1297, -524, 142
1232, -528, 46
1191, -540, -7
1174, -560, -20
1148, -572, 0
1129, -513, 16
1097, -435, 46
1097, -435, 46
1081, -367, 69
1073, -341, 72
1079, -289, 102
1046, -244, 85
1008, -233, 33
940, -196, 14
842, -31, -2
842, -31, -2
672, 172, 108
561, 322, 160
446, 524, 162
360, 723, 184
360, 723, 184
393, 773, 239
501, 613, 335
705, 500, 400
859, 406, 476
998, 310, 372
998, 310, 372
1068, 281, 301
1116, 264, 216
1184, 198, 93
1227, 109, 5
1224, 51, -71
1224, 51, -71
1151, 22, -57
1077, 21, -81
997, 69, -165
883, 89, -127
781, 78, -109
781, 78, -109
681, 58, 8
608, 40, 109
625, -19, 137
625, -19, 137
717, -196, 89
812, -396, -37
880, -569, -120
936, -749, -160
996, -862, -240
1005, -917, -278
973, -915, -272
905, -858, -268
841, -758, -195
803, -679, -239
803, -679, -239
743, -597, -285
712, -526, -361
671, -477, -366
609, -425, -283
545, -361, -211
500, -317, -195
485, -309, -192
477, -337, -219
472, -390, -283
467, -403, -317
444, -391, -247
417, -399, -186
415, -420, -152
407, -392, -99
407, -392, -99
449, -312, -81
569, -274, -112
749, -313, -83
968, -298, 32
1191, -241, 312
1467, -305, 423
1723, -347, 627
1825, -308, 811
1817, -295, 928
1808, -290, 940
1808, -290, 940
1752, -231, 804
1636, -198, 751
1524, -237, 638
1431, -265, 514
1369, -330, 390
1333, -383, 251
1278, -415, 188
1272, -430, 191
1270, -478, 171
1268, -492, 218
1268, -461, 207
1275, -439, 263
1255, -477, 292
1204, -444, 250
1204, -444, 250
1191, -459, 65
1161, -412, -79
1013, -251, -128
679, 11, 87
412, 332, 109
322, 580, 50
375, 632, 128
375, 632, 128
396, 599, 263
420, 603, 376
546, 600, 327
731, 534, 212
731, 534, 212
842, 472, 206
843, 477, 291
858, 514, 309
954, 473, 225
1048, 411, 110
1048, 411, 110
1074, 365, 98
1081, 320, 123
1101, 246, 128
1079, 178, 115
1065, 141, 139
1028, 91, 220
1028, 91, 220
898, 63, 244
718, 67, 234
660, -2, 62
684, -197, -103
717, -417, -240
717, -417, -240
702, -602, -338
710, -776, -391
758, -864, -495
779, -921, -446
792, -1021, -368
796, -1090, -321
744, -1108, -283
742, -1056, -323
687, -970, -339
613, -861, -337
526, -724, -314
445, -569, -232
373, -439, -120
309, -369, -69
293, -352, -188
287, -281, -311
287, -281, -311
294, -193, -367
293, -167, -219
330, -216, -80
471, -314, -152
689, -436, -294
961, -549, -355
1186, -591, -276
1389, -565, -31
1552, -550, 263
1677, -458, 475
1678, -360, 680
1616, -223, 767
1560, -197, 702
1491, -248, 465
1402, -298, 201
1402, -298, 201
1319, -349, 94
1231, -408, 7
1147, -438, -50
1100, -437, -100
1076, -431, -136
1106, -454, -137
1190, -512, -143
1305, -563, -71
1389, -599, 38
1436, -656, 105
1499, -671, 52
1512, -633, -22
1464, -568, -29
1464, -568, -29
1299, -425, 78
1131, -205, 90
975, -3, 86
815, 117, 30
656, 261, -18
656, 261, -18
450, 451, 143
359, 605, 308
286, 605, 292
339, 522, 99
452, 421, -56
452, 421, -56
552, 318, -94
606, 273, -51
699, 281, -57
841, 288, -20
841, 288, -20
959, 265, 106
1046, 280, 222
1074, 356, 282
1074, 438, 346
1108, 488, 381
1159, 505, 400
1148, 509, 424
1148, 509, 424
1080, 466, 421
964, 372, 418
885, 172, 331
909, -80, 99
910, -360, -147
856, -573, -408
856, -573, -408
795, -700, -500
778, -798, -491
790, -895, -414
799, -948, -359
775, -945, -318
740, -926, -282
731, -886, -276
711, -819, -323
677, -735, -371
606, -616, -336
528, -465, -264
476, -352, -215
450, -297, -200
426, -284, -157
426, -284, -157
395, -308, -153
399, -350, -210
432, -400, -246
463, -448, -224
493, -533, -160
521, -630, -110
599, -674, -107
648, -609, -83
697, -486, -33
800, -426, 5
800, -426, 5
945, -362, 136
1178, -371, 104
1442, -439, 169
1625, -531, 251
1677, -510, 350
1664, -463, 467
1631, -440, 509
1577, -424, 477
1473, -387, 436
1375, -373, 409
1286, -395, 341
1286, -395, 341
1221, -418, 245
1166, -422, 164
1146, -452, 93
1153, -514, 5
1203, -600, -17
1275, -685, -2
1347, -785, 74
1408, -829, 7
1408, -829, 7
1365, -767, -25
1301, -671, 92
1278, -699, 149
1225, -639, 62
1055, -449, 61
840, -146, 32
653, 181, -31
653, 181, -31
541, 402, -6
471, 508, 60
399, 530, 230
432, 497, 283
432, 497, 283
548, 404, 189
683, 381, 98
754, 402, 114
781, 439, 157
825, 482, 170
825, 482, 170
909, 494, 160
1010, 466, 121
1072, 428, 57
1073, 414, 66
1039, 413, 115
1039, 413, 115
1039, 344, 117
1071, 248, 22
1051, 177, -64
935, 133, 2
878, 17, 10
878, 17, 10
857, -181, -32
854, -396, -138
808, -565, -186
771, -701, -253
777, -805, -362
792, -857, -383
770, -839, -332
713, -820, -277
713, -820, -277
685, -769, -364
643, -692, -424
601, -604, -435
543, -542, -392
492, -487, -335
463, -460, -266
446, -463, -250
432, -480, -283
434, -512, -346
438, -537, -399
449, -558, -340
470, -545, -304
467, -525, -250
454, -486, -185
454, -486, -185
441, -414, -86
473, -348, -36
548, -305, -112
643, -340, -173
787, -367, -172
974, -368, -20
1177, -414, -108
1369, -440, 53
1531, -529, 286
1707, -615, 463
1778, -611, 575
1757, -600, 615
1757, -600, 615
1691, -621, 608
1597, -642, 535
1456, -624, 425
1307, -597, 271
1177, -577, 129
1083, -552, 23
1042, -536, -36
1023, -528, -45
1048, -542, -14
1099, -553, 25
1167, -537, 71
1167, -537, 96
1235, -531, 96
1307, -556, 105
1349, -567, 100
1331, -530, 69
1309, -501, -13
1226, -472, -104
1082, -339, -170
910, -155, -164
736, 20, -75
617, 190, -5
617, 190, -5
528, 311, 154
522, 413, 271
539, 480, 164
577, 516, 156
577, 516, 156
603, 473, 218
641, 432, 259
743, 378, 177
847, 319, -25
894, 303, -11
894, 303, -11
911, 316, 64
931, 309, 114
986, 325, 125
1042, 367, 113
1063, 406, 141
1063, 406, 141
1050, 443, 193
1043, 390, 246
1051, 242, 290
1051, 112, 219
1009, 15, 126
901, -91, 87
901, -91, 87
776, -221, 76
694, -448, 1
720, -678, -322
750, -807, -558
743, -891, -549
761, -959, -451
721, -959, -340
721, -998, -340
728, -949, -295
672, -861, -261
622, -770, -240
581, -674, -259
518, -584, -262
467, -528, -302
406, -491, -404
366, -447, -482
329, -416, -502
293, -401, -449
261, -392, -347
262, -371, -309
302, -332, -257
369, -361, -236
369, -361, -236
492, -445, -200
602, -467, -32
746, -432, 133
955, -411, 221
1184, -447, 404
1370, -548, 485
1506, -632, 678
1562, -633, 800
1620, -643, 754
1668, -683, 637
1625, -698, 543
1625, -698, 510
1536, -687, 510
1398, -647, 492
1276, -607, 409
1197, -617, 296
1154, -629, 175
1124, -639, 90
1103, -637, 70
1100, -661, 38
1117, -667, 35
1163, -688, 51
1234, -688, 18
1234, -737, 18
1267, -732, 112
1212, -682, 203
1157, -595, 194
1136, -544, 114
1080, -528, 35
951, -446, 5
772, -253, 3
772, -253, 3
664, -35, 0
570, 150, -41
495, 314, 27
495, 314, 27
455, 460, 158
487, 532, 154
571, 544, 167
686, 512, 149
782, 469, 159
782, 469, 159
876, 428, 181
940, 430, 178
970, 459, 162
996, 447, 130
1032, 434, 84
1032, 434, 84
1043, 437, 85
1028, 419, 74
1000, 385, 76
979, 361, 80
979, 361, 80
949, 309, 52
915, 216, 39
874, 135, 8
874, 135, 8
829, 68, -38
777, -9, 27
709, -124, 65
709, -124, 65
677, -242, -21
696, -358, -243
728, -486, -407
800, -692, -264
900, -1005, -118
941, -1230, -195
947, -1242, -325
870, -1148, -376
746, -1031, -316
654, -927, -232
571, -823, -209
515, -719, -234
446, -635, -246
401, -567, -301
375, -515, -337
333, -440, -318
333, -440, -318
269, -326, -259
176, -210, -258
189, -222, -406
319, -312, -581
434, -368, -587
452, -309, -331
505, -252, -39
687, -267, 117
981, -399, 228
1283, -581, 388
1456, -683, 614
1456, -683, 614
1571, -738, 756
1617, -754, 793
1675, -805, 747
1659, -777, 636
1565, -731, 548
1480, -738, 438
1418, -769, 327
1351, -798, 228
1272, -777, 143
1178, -685, 144
1114, -624, 126
1102, -605, 113
1105, -596, 141
1098, -553, 160
1130, -506, 164
1130, -506, 164
1173, -453, 215
1146, -389, 284
1101, -384, 266
1101, -418, 40
1086, -376, -182
1001, -289, -237
901, -246, -173
813, -229, -175
747, -145, -138
681, 31, -45
629, 189, 87
629, 189, 87
616, 310, 101
557, 384, 207
587, 426, 205
661, 399, 120
661, 399, 120
753, 380, -1
800, 389, -42
823, 385, 16
868, 382, 34
868, 382, 34
924, 354, 70
977, 311, 41
1022, 263, 12
1035, 215, 23
1035, 215, 23
1027, 160, 125
1056, 68, 127
1074, -24, 60
1024, -119, 9
962, -197, -1
962, -197, -1
865, -321, 58
847, -468, -7
843, -567, -197
811, -618, -315
792, -647, -388
757, -713, -320
728, -754, -274
752, -783, -341
752, -783, -341
753, -786, -338
715, -743, -323
638, -664, -291
536, -596, -241
484, -555, -253
470, -559, -290
462, -552, -311
429, -509, -270
355, -484, -242
353, -524, -361
390, -560, -472
431, -567, -476
420, -542, -371
410, -531, -229
410, -531, -229
473, -538, -174
616, -559, -132
781, -576, -32
928, -572, 108
1112, -507, 319
1332, -505, 519
1461, -420, 697
1521, -310, 868
1601, -300, 910
1658, -360, 912
1639, -384, 918
1552, -413, 836
1552, -413, 669
1465, -448, 669
1381, -504, 496
1296, -552, 350
1224, -597, 207
1187, -624, 91
1155, -643, 66
1141, -653, 81
1156, -672, 110
1180, -682, 111
1175, -643, 145
1157, -620, 187
1133, -614, 134
1133, -614, 134
1084, -535, 60
1018, -433, 1
919, -339, -5
786, -171, -26
689, 48, -27
655, 192, 50
655, 192, 50
598, 292, 114
498, 417, 177
478, 503, 190
536, 524, 139
536, 524, 139
598, 469, 62
659, 381, -4
741, 334, -27
832, 340, 11
832, 340, 11
891, 361, 68
955, 365, 124
1029, 332, 162
1098, 316, 178
1135, 310, 182
1135, 310, 182
1126, 275, 175
1117, 256, 139
1089, 252, 144
1048, 244, 187
1006, 191, 202
989, 111, 223
989, 111, 223
957, 35, 191
918, -11, 108
832, -34, 84
750, -96, 97
750, -96, 97
717, -255, 40
764, -429, -157
820, -597, -318
862, -719, -415
870, -815, -387
864, -928, -328
857, -1001, -294
807, -1020, -244
757, -962, -312
686, -836, -367
598, -708, -338
598, -708, -338
506, -589, -307
407, -501, -266
349, -431, -301
324, -418, -403
341, -395, -507
346, -349, -517
305, -253, -334
269, -149, -138
324, -103, 1
437, -185, 28
437, -185, 28
607, -324, -14
806, -440, -59
975, -518, -91
1128, -564, 13
1294, -606, 161
1451, -756, 218
1543, -862, 263
1578, -930, 368
1561, -896, 387
1515, -847, 312
1515, -847, 312
1479, -831, 183
1433, -772, 121
